@relation LoLDiamondData
@attribute gameId real
@attribute blueWins real
@attribute blueWardsPlaced real
@attribute blueWardsDestroyed real
@attribute blueFirstBlood real
@attribute blueKills real
@attribute blueDeaths real
@attribute blueAssists real
@attribute blueEliteMonsters real
@attribute blueDragons real
@attribute blueHeralds real
@attribute blueTowersDestroyed real
@attribute blueTotalGold real
@attribute blueAvgLevel real
@attribute blueTotalExperience real
@attribute blueTotalMinionsKilled real
@attribute blueTotalJungleMinionsKilled real
@attribute blueGoldDiff real
@attribute blueExperienceDiff real
@attribute blueCSPerMin real
@attribute blueGoldPerMin real
@attribute redWardsPlaced real
@attribute redWardsDestroyed real
@attribute redFirstBlood real
@attribute redKills real
@attribute redDeaths real
@attribute redAssists real
@attribute redEliteMonsters real
@attribute redDragons real
@attribute redHeralds real
@attribute redTowersDestroyed real
@attribute redTotalGold real
@attribute redAvgLevel real
@attribute redTotalExperience real
@attribute redTotalMinionsKilled real
@attribute redTotalJungleMinionsKilled real
@attribute redGoldDiff real
@attribute redExperienceDiff real
@attribute redCSPerMin real
@attribute redGoldPerMin real
@data
4525208730.0,1.0,15.0,3.0,1.0,6.0,4.0,4.0,1.0,1.0,0.0,0.0,16645.0,7.2,19110.0,242.0,52.0,1151.0,470.0,24.2,1664.5,15.0,2.0,0.0,4.0,6.0,3.0,1.0,0.0,1.0,0.0,15494.0,7.0,18640.0,205.0,50.0,-1151.0,-470.0,20.5,1549.4
4512774492.0,1.0,50.0,4.0,1.0,6.0,4.0,8.0,2.0,1.0,1.0,0.0,16248.0,6.8,17200.0,200.0,52.0,1463.0,1490.0,20.0,1624.8,48.0,2.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,14785.0,6.6,15710.0,169.0,52.0,-1463.0,-1490.0,16.9,1478.5
4522772001.0,0.0,14.0,2.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,15310.0,7.0,18337.0,221.0,52.0,-1038.0,-1307.0,22.1,1531.0,15.0,2.0,1.0,6.0,4.0,5.0,2.0,1.0,1.0,0.0,16348.0,7.2,19644.0,226.0,66.0,1038.0,1307.0,22.6,1634.8
4464439713.0,1.0,17.0,2.0,1.0,8.0,4.0,7.0,1.0,0.0,1.0,0.0,16784.0,6.6,17242.0,212.0,40.0,1424.0,1060.0,21.2,1678.4,13.0,4.0,0.0,4.0,8.0,5.0,0.0,0.0,0.0,0.0,15360.0,6.4,16182.0,180.0,61.0,-1424.0,-1060.0,18.0,1536.0
4479823004.0,1.0,18.0,1.0,0.0,13.0,9.0,18.0,1.0,1.0,0.0,0.0,19032.0,7.4,18951.0,232.0,44.0,527.0,721.0,23.2,1903.2,12.0,4.0,1.0,9.0,13.0,5.0,0.0,0.0,0.0,0.0,18505.0,7.0,18230.0,216.0,63.0,-527.0,-721.0,21.6,1850.5
4507330276.0,0.0,17.0,5.0,0.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0,17518.0,7.2,18342.0,242.0,46.0,1807.0,932.0,24.2,1751.8,52.0,4.0,1.0,6.0,7.0,9.0,2.0,1.0,1.0,0.0,15711.0,6.8,17410.0,198.0,60.0,-1807.0,-932.0,19.8,1571.1
4447392049.0,0.0,43.0,6.0,1.0,11.0,4.0,12.0,1.0,0.0,1.0,0.0,18976.0,7.4,20326.0,256.0,43.0,2856.0,1262.0,25.6,1897.6,16.0,0.0,0.0,4.0,11.0,6.0,1.0,1.0,0.0,0.0,16120.0,7.2,19064.0,210.0,72.0,-2856.0,-1262.0,21.0,1612.0
4521089901.0,0.0,12.0,1.0,0.0,6.0,6.0,10.0,1.0,1.0,0.0,0.0,16143.0,6.6,16617.0,204.0,56.0,-964.0,-2454.0,20.4,1614.3,13.0,1.0,1.0,6.0,6.0,3.0,1.0,0.0,1.0,0.0,17107.0,7.0,19071.0,241.0,56.0,964.0,2454.0,24.1,1710.7
4427944005.0,0.0,20.0,2.0,0.0,7.0,8.0,6.0,1.0,0.0,1.0,0.0,15868.0,7.0,17111.0,199.0,51.0,-178.0,524.0,19.9,1586.8,42.0,7.0,1.0,8.0,7.0,6.0,1.0,1.0,0.0,0.0,16046.0,6.8,16587.0,178.0,47.0,178.0,-524.0,17.8,1604.6
4509784380.0,1.0,18.0,3.0,0.0,9.0,8.0,7.0,1.0,1.0,0.0,0.0,17977.0,7.0,18162.0,235.0,41.0,705.0,192.0,23.5,1797.7,16.0,0.0,1.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,17272.0,7.0,17970.0,207.0,44.0,-705.0,-192.0,20.7,1727.2
4524411421.0,1.0,16.0,0.0,0.0,10.0,10.0,14.0,1.0,1.0,0.0,0.0,18138.0,7.0,18159.0,208.0,55.0,908.0,306.0,20.8,1813.8,15.0,1.0,1.0,10.0,10.0,16.0,0.0,0.0,0.0,0.0,17230.0,7.0,17853.0,210.0,44.0,-908.0,-306.0,21.0,1723.0
4519898107.0,1.0,14.0,2.0,0.0,7.0,2.0,12.0,2.0,1.0,1.0,0.0,18025.0,7.2,19864.0,261.0,68.0,3558.0,3243.0,26.1,1802.5,25.0,0.0,1.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,14467.0,6.8,16621.0,220.0,56.0,-3558.0,-3243.0,22.0,1446.7
4517633575.0,0.0,12.0,6.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,14625.0,6.8,17769.0,241.0,56.0,-1299.0,-49.0,24.1,1462.5,53.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,15924.0,7.0,17818.0,218.0,47.0,1299.0,49.0,21.8,1592.4
4521948875.0,1.0,16.0,4.0,0.0,5.0,8.0,7.0,1.0,1.0,0.0,0.0,15752.0,6.6,17113.0,201.0,48.0,-1763.0,-1864.0,20.1,1575.2,19.0,2.0,1.0,8.0,5.0,6.0,0.0,0.0,0.0,0.0,17515.0,7.2,18977.0,248.0,40.0,1763.0,1864.0,24.8,1751.5
4509102299.0,1.0,15.0,0.0,0.0,10.0,4.0,12.0,0.0,0.0,0.0,0.0,18480.0,7.4,19565.0,232.0,64.0,2547.0,2189.0,23.2,1848.0,12.0,1.0,1.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,15933.0,6.6,17376.0,247.0,41.0,-2547.0,-2189.0,24.7,1593.3
4525041896.0,0.0,13.0,3.0,0.0,3.0,10.0,2.0,1.0,1.0,0.0,0.0,14995.0,6.6,16206.0,210.0,53.0,-3685.0,-3119.0,21.0,1499.5,20.0,3.0,1.0,10.0,3.0,13.0,1.0,0.0,1.0,0.0,18680.0,7.4,19325.0,200.0,67.0,3685.0,3119.0,20.0,1868.0
4515706467.0,0.0,83.0,13.0,1.0,7.0,11.0,3.0,0.0,0.0,0.0,0.0,15655.0,6.4,15827.0,194.0,25.0,-3689.0,-4682.0,19.4,1565.5,35.0,2.0,0.0,11.0,7.0,7.0,1.0,1.0,0.0,0.0,19344.0,7.2,20509.0,216.0,59.0,3689.0,4682.0,21.6,1934.4
4476006621.0,0.0,17.0,4.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,15562.0,7.2,18590.0,236.0,73.0,-764.0,803.0,23.6,1556.2,33.0,4.0,0.0,5.0,3.0,6.0,2.0,1.0,1.0,0.0,16326.0,6.8,17787.0,233.0,46.0,764.0,-803.0,23.3,1632.6
4499940691.0,1.0,16.0,3.0,1.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,17139.0,7.2,19137.0,223.0,51.0,3037.0,2694.0,22.3,1713.9,14.0,2.0,0.0,2.0,9.0,2.0,1.0,1.0,0.0,0.0,14102.0,6.6,16443.0,213.0,41.0,-3037.0,-2694.0,21.3,1410.2
4426644547.0,1.0,14.0,4.0,1.0,7.0,7.0,6.0,0.0,0.0,0.0,1.0,19229.0,7.2,18820.0,257.0,62.0,3545.0,2162.0,25.7,1922.9,19.0,3.0,0.0,7.0,7.0,10.0,1.0,1.0,0.0,0.0,15684.0,6.6,16658.0,145.0,36.0,-3545.0,-2162.0,14.5,1568.4
4525072812.0,0.0,14.0,2.0,0.0,7.0,7.0,10.0,1.0,1.0,0.0,0.0,16972.0,7.2,19060.0,209.0,48.0,-1031.0,-394.0,20.9,1697.2,16.0,4.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,18003.0,7.4,19454.0,255.0,60.0,1031.0,394.0,25.5,1800.3
4524217548.0,0.0,17.0,1.0,0.0,5.0,10.0,6.0,0.0,0.0,0.0,0.0,16249.0,7.0,18383.0,213.0,59.0,-1796.0,-749.0,21.3,1624.9,16.0,2.0,1.0,10.0,5.0,15.0,1.0,1.0,0.0,0.0,18045.0,7.0,19132.0,214.0,44.0,1796.0,749.0,21.4,1804.5
4499622849.0,1.0,16.0,6.0,1.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,16415.0,6.8,17645.0,247.0,37.0,1626.0,747.0,24.7,1641.5,17.0,2.0,0.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,14789.0,7.0,16898.0,203.0,51.0,-1626.0,-747.0,20.3,1478.9
4499844894.0,1.0,40.0,1.0,0.0,6.0,8.0,10.0,1.0,0.0,1.0,0.0,18012.0,7.2,19837.0,250.0,70.0,832.0,1330.0,25.0,1801.2,12.0,1.0,1.0,8.0,6.0,11.0,1.0,1.0,0.0,0.0,17180.0,7.0,18507.0,186.0,48.0,-832.0,-1330.0,18.6,1718.0
4460534353.0,1.0,16.0,0.0,0.0,11.0,6.0,11.0,2.0,1.0,1.0,0.0,19294.0,7.4,20668.0,242.0,52.0,2750.0,2647.0,24.2,1929.4,14.0,2.0,1.0,6.0,11.0,9.0,0.0,0.0,0.0,0.0,16544.0,7.0,18021.0,203.0,52.0,-2750.0,-2647.0,20.3,1654.4
4495269641.0,0.0,16.0,1.0,0.0,5.0,8.0,4.0,1.0,0.0,1.0,0.0,15383.0,6.8,17243.0,227.0,28.0,-1524.0,-827.0,22.7,1538.3,11.0,3.0,1.0,8.0,5.0,11.0,0.0,0.0,0.0,0.0,16907.0,7.0,18070.0,186.0,39.0,1524.0,827.0,18.6,1690.7
4524995677.0,0.0,16.0,4.0,1.0,6.0,8.0,2.0,1.0,1.0,0.0,0.0,15777.0,6.6,17401.0,224.0,53.0,-1370.0,-875.0,22.4,1577.7,20.0,2.0,0.0,8.0,6.0,9.0,0.0,0.0,0.0,0.0,17147.0,7.0,18276.0,210.0,36.0,1370.0,875.0,21.0,1714.7
4464596479.0,0.0,14.0,3.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,14805.0,6.6,17323.0,209.0,43.0,-1506.0,-412.0,20.9,1480.5,17.0,3.0,1.0,6.0,4.0,7.0,1.0,1.0,0.0,0.0,16311.0,7.0,17735.0,231.0,44.0,1506.0,412.0,23.1,1631.1
4452452649.0,0.0,13.0,5.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,15244.0,6.6,16787.0,199.0,52.0,-1101.0,-718.0,19.9,1524.4,17.0,4.0,1.0,7.0,6.0,5.0,2.0,1.0,1.0,0.0,16345.0,7.0,17505.0,212.0,40.0,1101.0,718.0,21.2,1634.5
4420481816.0,0.0,18.0,4.0,0.0,8.0,3.0,7.0,1.0,0.0,1.0,0.0,17574.0,7.2,19195.0,252.0,44.0,2774.0,2207.0,25.2,1757.4,15.0,4.0,1.0,3.0,8.0,2.0,1.0,1.0,0.0,0.0,14800.0,6.6,16988.0,225.0,47.0,-2774.0,-2207.0,22.5,1480.0
4412895789.0,0.0,24.0,0.0,0.0,8.0,11.0,9.0,0.0,0.0,0.0,0.0,16655.0,7.0,17831.0,222.0,44.0,-1806.0,-588.0,22.2,1665.5,13.0,3.0,1.0,11.0,8.0,13.0,2.0,1.0,1.0,0.0,18461.0,7.0,18419.0,215.0,55.0,1806.0,588.0,21.5,1846.1
4525114135.0,0.0,12.0,5.0,0.0,6.0,4.0,8.0,1.0,1.0,0.0,0.0,16855.0,7.0,18370.0,248.0,44.0,1265.0,1248.0,24.8,1685.5,16.0,5.0,1.0,4.0,6.0,4.0,1.0,0.0,1.0,0.0,15590.0,6.8,17122.0,207.0,52.0,-1265.0,-1248.0,20.7,1559.0
4496624699.0,1.0,17.0,3.0,0.0,6.0,14.0,4.0,0.0,0.0,0.0,0.0,15786.0,6.6,16995.0,200.0,46.0,-4443.0,-4140.0,20.0,1578.6,16.0,3.0,1.0,14.0,6.0,9.0,1.0,1.0,0.0,0.0,20229.0,7.6,21135.0,227.0,66.0,4443.0,4140.0,22.7,2022.9
4522663961.0,0.0,19.0,3.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,15143.0,7.2,19080.0,233.0,59.0,-927.0,967.0,23.3,1514.3,16.0,4.0,1.0,5.0,3.0,7.0,1.0,1.0,0.0,0.0,16070.0,7.0,18113.0,216.0,48.0,927.0,-967.0,21.6,1607.0
4522251387.0,1.0,12.0,3.0,1.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,17309.0,7.0,18904.0,221.0,36.0,1425.0,728.0,22.1,1730.9,14.0,2.0,0.0,5.0,9.0,3.0,2.0,1.0,1.0,0.0,15884.0,6.8,18176.0,208.0,44.0,-1425.0,-728.0,20.8,1588.4
4472377536.0,1.0,14.0,3.0,0.0,6.0,4.0,6.0,1.0,1.0,0.0,0.0,16416.0,7.4,19684.0,211.0,60.0,1177.0,1161.0,21.1,1641.6,14.0,0.0,1.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,15239.0,7.0,18523.0,204.0,71.0,-1177.0,-1161.0,20.4,1523.9
4466226469.0,1.0,19.0,2.0,1.0,2.0,7.0,2.0,1.0,1.0,0.0,0.0,15222.0,7.0,17812.0,231.0,64.0,-1586.0,410.0,23.1,1522.2,17.0,5.0,0.0,7.0,2.0,14.0,1.0,0.0,1.0,0.0,16808.0,6.8,17402.0,211.0,64.0,1586.0,-410.0,21.1,1680.8
4473936532.0,0.0,16.0,2.0,0.0,5.0,10.0,3.0,2.0,1.0,1.0,0.0,15526.0,6.8,17629.0,232.0,44.0,-2896.0,-2081.0,23.2,1552.6,15.0,2.0,1.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,18422.0,7.4,19710.0,236.0,76.0,2896.0,2081.0,23.6,1842.2
4524445302.0,1.0,18.0,1.0,0.0,12.0,9.0,10.0,0.0,0.0,0.0,0.0,17597.0,6.4,15938.0,143.0,48.0,905.0,1054.0,14.3,1759.7,12.0,3.0,1.0,9.0,12.0,9.0,0.0,0.0,0.0,0.0,16692.0,6.2,14884.0,181.0,40.0,-905.0,-1054.0,18.1,1669.2
4459740551.0,0.0,17.0,1.0,1.0,9.0,17.0,17.0,0.0,0.0,0.0,0.0,16834.0,6.2,14815.0,187.0,29.0,-3887.0,-3392.0,18.7,1683.4,31.0,1.0,0.0,17.0,9.0,21.0,0.0,0.0,0.0,0.0,20721.0,7.0,18207.0,211.0,40.0,3887.0,3392.0,21.1,2072.1
4463542711.0,1.0,32.0,2.0,1.0,12.0,6.0,12.0,1.0,1.0,0.0,0.0,19058.0,7.2,19575.0,202.0,47.0,3413.0,2984.0,20.2,1905.8,16.0,2.0,0.0,6.0,12.0,7.0,0.0,0.0,0.0,0.0,15645.0,6.6,16591.0,210.0,39.0,-3413.0,-2984.0,21.0,1564.5
4508629003.0,0.0,16.0,2.0,1.0,7.0,9.0,5.0,2.0,1.0,1.0,0.0,16806.0,7.0,18034.0,228.0,48.0,-256.0,-1580.0,22.8,1680.6,34.0,2.0,0.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,17062.0,7.4,19614.0,230.0,52.0,256.0,1580.0,23.0,1706.2
4475094281.0,1.0,19.0,5.0,1.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,16643.0,6.8,17554.0,227.0,44.0,-1820.0,-1412.0,22.7,1664.3,17.0,7.0,0.0,10.0,7.0,11.0,0.0,0.0,0.0,0.0,18463.0,7.2,18966.0,231.0,45.0,1820.0,1412.0,23.1,1846.3
4513430767.0,1.0,14.0,1.0,1.0,6.0,4.0,12.0,1.0,1.0,0.0,0.0,16189.0,6.8,17737.0,224.0,39.0,625.0,-534.0,22.4,1618.9,102.0,1.0,0.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,15564.0,7.0,18271.0,217.0,48.0,-625.0,534.0,21.7,1556.4
4508634893.0,0.0,12.0,2.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,14095.0,6.8,17286.0,196.0,60.0,-3628.0,-2009.0,19.6,1409.5,14.0,2.0,1.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,17723.0,7.0,19295.0,266.0,60.0,3628.0,2009.0,26.6,1772.3
4522792360.0,0.0,30.0,6.0,1.0,5.0,5.0,7.0,1.0,0.0,1.0,0.0,16804.0,6.8,17544.0,217.0,67.0,769.0,480.0,21.7,1680.4,16.0,4.0,0.0,5.0,5.0,6.0,1.0,1.0,0.0,0.0,16035.0,6.4,17064.0,233.0,54.0,-769.0,-480.0,23.3,1603.5
4507927084.0,0.0,18.0,5.0,0.0,8.0,8.0,8.0,1.0,1.0,0.0,0.0,17305.0,7.0,18192.0,229.0,43.0,-576.0,-682.0,22.9,1730.5,18.0,3.0,1.0,8.0,8.0,6.0,1.0,0.0,1.0,0.0,17881.0,7.0,18874.0,198.0,66.0,576.0,682.0,19.8,1788.1
4522505411.0,0.0,14.0,16.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,14539.0,6.4,16806.0,213.0,40.0,-3900.0,-3550.0,21.3,1453.9,42.0,2.0,1.0,9.0,3.0,8.0,1.0,1.0,0.0,0.0,18439.0,7.6,20356.0,255.0,51.0,3900.0,3550.0,25.5,1843.9
4454104215.0,1.0,14.0,2.0,0.0,9.0,8.0,10.0,1.0,1.0,0.0,0.0,17530.0,7.0,18299.0,192.0,43.0,-7.0,-231.0,19.2,1753.0,19.0,2.0,1.0,8.0,9.0,8.0,1.0,0.0,1.0,0.0,17537.0,7.2,18530.0,209.0,60.0,7.0,231.0,20.9,1753.7
4516166112.0,1.0,13.0,6.0,1.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,18431.0,7.2,19562.0,207.0,44.0,1683.0,1433.0,20.7,1843.1,14.0,3.0,0.0,7.0,10.0,5.0,1.0,1.0,0.0,0.0,16748.0,7.0,18129.0,231.0,56.0,-1683.0,-1433.0,23.1,1674.8
4454239214.0,0.0,16.0,4.0,0.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,14032.0,6.8,16550.0,193.0,40.0,-4782.0,-3408.0,19.3,1403.2,17.0,8.0,1.0,10.0,3.0,11.0,1.0,1.0,0.0,0.0,18814.0,7.4,19958.0,245.0,51.0,4782.0,3408.0,24.5,1881.4
4517801069.0,1.0,38.0,3.0,1.0,9.0,7.0,11.0,1.0,1.0,0.0,0.0,17869.0,7.0,17810.0,205.0,40.0,636.0,-214.0,20.5,1786.9,14.0,1.0,0.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,17233.0,6.8,18024.0,215.0,48.0,-636.0,214.0,21.5,1723.3
4518738712.0,1.0,40.0,1.0,0.0,7.0,14.0,6.0,1.0,1.0,0.0,0.0,15974.0,6.2,16174.0,183.0,37.0,-3421.0,-2624.0,18.3,1597.4,13.0,4.0,1.0,14.0,7.0,12.0,0.0,0.0,0.0,0.0,19395.0,7.2,18798.0,219.0,49.0,3421.0,2624.0,21.9,1939.5
4497571086.0,1.0,18.0,5.0,0.0,5.0,3.0,6.0,1.0,1.0,0.0,0.0,16108.0,7.2,18920.0,240.0,61.0,976.0,1599.0,24.0,1610.8,39.0,3.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,15132.0,6.8,17321.0,230.0,42.0,-976.0,-1599.0,23.0,1513.2
4477243448.0,0.0,40.0,3.0,0.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,16302.0,6.8,17297.0,212.0,52.0,-211.0,-1305.0,21.2,1630.2,17.0,4.0,1.0,7.0,6.0,7.0,1.0,0.0,1.0,0.0,16513.0,7.2,18602.0,211.0,46.0,211.0,1305.0,21.1,1651.3
4386507847.0,1.0,18.0,5.0,0.0,7.0,5.0,6.0,0.0,0.0,0.0,0.0,16750.0,6.8,17603.0,215.0,52.0,1221.0,462.0,21.5,1675.0,35.0,3.0,1.0,5.0,7.0,5.0,0.0,0.0,0.0,0.0,15529.0,6.8,17141.0,197.0,48.0,-1221.0,-462.0,19.7,1552.9
4474136526.0,1.0,17.0,5.0,0.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,16506.0,7.2,18669.0,226.0,36.0,2037.0,1291.0,22.6,1650.6,35.0,3.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,14469.0,6.6,17378.0,217.0,80.0,-2037.0,-1291.0,21.7,1446.9
4523618632.0,1.0,15.0,5.0,1.0,6.0,3.0,11.0,1.0,1.0,0.0,0.0,16389.0,7.0,17937.0,241.0,36.0,817.0,-94.0,24.1,1638.9,38.0,2.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,15572.0,6.8,18031.0,229.0,58.0,-817.0,94.0,22.9,1557.2
4507859079.0,1.0,18.0,2.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,15760.0,7.0,18295.0,215.0,48.0,-137.0,-351.0,21.5,1576.0,15.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,15897.0,7.0,18646.0,227.0,72.0,137.0,351.0,22.7,1589.7
4524740998.0,1.0,43.0,6.0,1.0,4.0,7.0,4.0,1.0,1.0,0.0,0.0,15176.0,6.4,16820.0,226.0,33.0,-1539.0,-1497.0,22.6,1517.6,23.0,9.0,0.0,7.0,4.0,12.0,0.0,0.0,0.0,0.0,16715.0,7.2,18317.0,205.0,52.0,1539.0,1497.0,20.5,1671.5
4512162103.0,0.0,13.0,5.0,0.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,15196.0,6.4,16908.0,191.0,48.0,-1707.0,-1286.0,19.1,1519.6,62.0,3.0,1.0,7.0,5.0,10.0,1.0,1.0,0.0,0.0,16903.0,7.0,18194.0,216.0,51.0,1707.0,1286.0,21.6,1690.3
4465066223.0,1.0,13.0,1.0,0.0,6.0,9.0,2.0,1.0,1.0,0.0,0.0,16250.0,7.0,17537.0,228.0,55.0,-556.0,-235.0,22.8,1625.0,17.0,1.0,1.0,9.0,6.0,13.0,0.0,0.0,0.0,0.0,16806.0,6.8,17772.0,143.0,60.0,556.0,235.0,14.3,1680.6
4523411488.0,1.0,20.0,1.0,1.0,9.0,7.0,15.0,1.0,1.0,0.0,0.0,16541.0,6.6,16779.0,199.0,37.0,-146.0,-717.0,19.9,1654.1,12.0,3.0,0.0,7.0,9.0,8.0,1.0,0.0,1.0,0.0,16687.0,6.8,17496.0,225.0,44.0,146.0,717.0,22.5,1668.7
4524017392.0,1.0,15.0,1.0,1.0,12.0,4.0,9.0,1.0,0.0,1.0,0.0,18657.0,7.2,19205.0,227.0,37.0,4083.0,2884.0,22.7,1865.7,15.0,2.0,0.0,4.0,12.0,1.0,1.0,1.0,0.0,0.0,14574.0,6.6,16321.0,191.0,52.0,-4083.0,-2884.0,19.1,1457.4
4513054107.0,1.0,17.0,1.0,0.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,16873.0,7.2,19105.0,223.0,64.0,1389.0,1418.0,22.3,1687.3,38.0,2.0,1.0,5.0,5.0,7.0,1.0,1.0,0.0,0.0,15484.0,6.8,17687.0,226.0,49.0,-1389.0,-1418.0,22.6,1548.4
4478629184.0,0.0,28.0,4.0,0.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,14383.0,6.4,15898.0,211.0,55.0,-890.0,-528.0,21.1,1438.3,16.0,2.0,1.0,4.0,3.0,5.0,1.0,0.0,1.0,0.0,15273.0,6.4,16426.0,208.0,44.0,890.0,528.0,20.8,1527.3
4395598976.0,0.0,12.0,3.0,1.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,14420.0,6.4,15196.0,192.0,32.0,-2519.0,-1095.0,19.2,1442.0,18.0,3.0,0.0,9.0,4.0,15.0,0.0,0.0,0.0,0.0,16939.0,6.4,16291.0,194.0,46.0,2519.0,1095.0,19.4,1693.9
4524952056.0,0.0,87.0,1.0,0.0,4.0,15.0,4.0,0.0,0.0,0.0,0.0,14720.0,6.2,15031.0,183.0,30.0,-4440.0,-4020.0,18.3,1472.0,10.0,1.0,1.0,15.0,4.0,14.0,0.0,0.0,0.0,0.0,19160.0,7.4,19051.0,201.0,51.0,4440.0,4020.0,20.1,1916.0
4453994009.0,1.0,15.0,3.0,1.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,17406.0,7.2,19761.0,251.0,64.0,1140.0,705.0,25.1,1740.6,17.0,1.0,0.0,6.0,7.0,4.0,2.0,1.0,1.0,0.0,16266.0,7.2,19056.0,190.0,56.0,-1140.0,-705.0,19.0,1626.6
4462358723.0,0.0,15.0,4.0,1.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,15210.0,6.4,15974.0,172.0,40.0,-1656.0,-1832.0,17.2,1521.0,13.0,5.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,16866.0,6.8,17806.0,219.0,51.0,1656.0,1832.0,21.9,1686.6
4512811324.0,1.0,23.0,3.0,0.0,10.0,5.0,16.0,0.0,0.0,0.0,0.0,17272.0,6.4,15840.0,192.0,40.0,2171.0,-261.0,19.2,1727.2,37.0,2.0,1.0,5.0,10.0,6.0,2.0,1.0,1.0,0.0,15101.0,6.6,16101.0,199.0,40.0,-2171.0,261.0,19.9,1510.1
4438263187.0,1.0,18.0,1.0,1.0,12.0,4.0,15.0,0.0,0.0,0.0,0.0,19358.0,7.2,19257.0,206.0,60.0,3841.0,2484.0,20.6,1935.8,14.0,2.0,0.0,4.0,12.0,3.0,0.0,0.0,0.0,0.0,15517.0,6.8,16773.0,216.0,56.0,-3841.0,-2484.0,21.6,1551.7
4483907436.0,1.0,16.0,3.0,0.0,4.0,11.0,5.0,1.0,0.0,1.0,1.0,16855.0,6.6,16360.0,232.0,40.0,-885.0,-2172.0,23.2,1685.5,37.0,1.0,1.0,11.0,4.0,15.0,1.0,1.0,0.0,0.0,17740.0,7.2,18532.0,216.0,36.0,885.0,2172.0,21.6,1774.0
4521937261.0,0.0,16.0,2.0,0.0,3.0,8.0,4.0,2.0,1.0,1.0,0.0,15209.0,6.6,16256.0,191.0,60.0,-2752.0,-2286.0,19.1,1520.9,17.0,4.0,1.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0,17961.0,7.2,18542.0,241.0,52.0,2752.0,2286.0,24.1,1796.1
4515587675.0,1.0,17.0,3.0,1.0,13.0,9.0,22.0,0.0,0.0,0.0,0.0,19542.0,7.0,17935.0,207.0,31.0,2081.0,466.0,20.7,1954.2,17.0,4.0,0.0,9.0,13.0,11.0,0.0,0.0,0.0,0.0,17461.0,7.0,17469.0,200.0,44.0,-2081.0,-466.0,20.0,1746.1
4517493567.0,0.0,15.0,5.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,15267.0,6.6,17321.0,232.0,53.0,453.0,-19.0,23.2,1526.7,16.0,2.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,14814.0,6.8,17340.0,209.0,51.0,-453.0,19.0,20.9,1481.4
4469549199.0,0.0,15.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,15243.0,6.6,17194.0,224.0,56.0,830.0,-1002.0,22.4,1524.3,40.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,14413.0,6.8,18196.0,220.0,56.0,-830.0,1002.0,22.0,1441.3
